"Year","Country","Region","Hospital Name","Province","ID Type of Hospital","Description Type of Hospital","Type of beds","Total Hospital beds standard","Total Private Hospital beds","Total Daycare Hospital beds","Total Surgery Hospital beds","Total Hospital beds"
2016,"Italy","Lombardia","Istituti Ospitalieri - Cremona","Cremona",1.0,"Ospedale A Gestione Diretta","Acuti",449,27,16,29,521
2016,"Italy","Lombardia","Istituti Ospitalieri - Cremona","Cremona",1.0,"Ospedale A Gestione Diretta","Lungodegenza",4,1,0,0,5
2016,"Italy","Lombardia","Istituti Ospitalieri - Cremona","Cremona",1.0,"Ospedale A Gestione Diretta","Riabilitazione",32,1,0,0,33
2016,"Italy","Lombardia","Presidio Ospedaliero - Asola","Asola",1.0,"Ospedale A Gestione Diretta","Acuti",66,0,1,11,78
2016,"Italy","Lombardia","Presidio Ospedaliero - Asola","Asola",1.0,"Ospedale A Gestione Diretta","Riabilitazione",51,0,0,0,51
2016,"Italy","Lombardia","Osp.Civile Destra Secchia-Pieve Coriano","Pieve Di Coriano",1.0,"Ospedale A Gestione Diretta","Acuti",115,0,3,7,125
2016,"Italy","Lombardia","Osp.Civile Destra Secchia-Pieve Coriano","Pieve Di Coriano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",25,0,0,0,25
2016,"Italy","Lombardia","Ospedale C. Poma - Mantova","Mantova",1.0,"Ospedale A Gestione Diretta","Acuti",442,0,7,28,477
2016,"Italy","Lombardia","Ospedale C. Poma - Mantova","Mantova",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2016,"Italy","Lombardia","Ospedale Maggiore - Crema","Crema",1.0,"Ospedale A Gestione Diretta","Acuti",333,2,9,13,357
2016,"Italy","Lombardia","Ospedale S. Marta - Rivolta D'Adda","Rivolta D'Adda",1.0,"Ospedale A Gestione Diretta","Riabilitazione",75,0,0,0,75
2016,"Italy","Lombardia","Ospedale Arnaboldi - Broni","Broni",1.0,"Ospedale A Gestione Diretta","Lungodegenza",17,0,0,0,17
2016,"Italy","Lombardia","Ospedale Carlo Mira-Casorate Primo","Casorate Primo",1.0,"Ospedale A Gestione Diretta","Acuti",42,0,1,0,43
2016,"Italy","Lombardia","Ospedale Carlo Mira-Casorate Primo","Casorate Primo",1.0,"Ospedale A Gestione Diretta","Lungodegenza",22,0,0,0,22
2016,"Italy","Lombardia","Ospedale Carlo Mira-Casorate Primo","Casorate Primo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,0,0,16
2016,"Italy","Lombardia","Ospedale S.Martino - Mede","Mede",1.0,"Ospedale A Gestione Diretta","Acuti",55,0,2,1,58
2016,"Italy","Lombardia","Ospedale S.Martino - Mede","Mede",1.0,"Ospedale A Gestione Diretta","Lungodegenza",2,0,0,0,2
2016,"Italy","Lombardia","Ospedale S.Martino - Mede","Mede",1.0,"Ospedale A Gestione Diretta","Riabilitazione",16,0,0,0,16
2016,"Italy","Lombardia","Ospedale Ss.Annunziata - Varzi","Varzi",1.0,"Ospedale A Gestione Diretta","Acuti",36,0,0,1,37
2016,"Italy","Lombardia","Ospedale Civile - Vigevano","Vigevano",1.0,"Ospedale A Gestione Diretta","Acuti",212,0,2,8,222
2016,"Italy","Lombardia","Ospedale Civile - Voghera","Voghera",1.0,"Ospedale A Gestione Diretta","Acuti",266,0,6,5,277
2016,"Italy","Lombardia","Ospedale Civile - Voghera","Voghera",1.0,"Ospedale A Gestione Diretta","Lungodegenza",3,0,0,0,3
2016,"Italy","Lombardia","Ospedale Civile - Voghera","Voghera",1.0,"Ospedale A Gestione Diretta","Riabilitazione",21,0,0,0,21
2016,"Italy","Lombardia","Ospedale Asilo Vittoria - Mortara","Mortara",1.0,"Ospedale A Gestione Diretta","Acuti",84,0,1,2,87
2016,"Italy","Lombardia","Ospedale Asilo Vittoria - Mortara","Mortara",1.0,"Ospedale A Gestione Diretta","Lungodegenza",3,0,0,0,3
2016,"Italy","Lombardia","Ospedale Asilo Vittoria - Mortara","Mortara",1.0,"Ospedale A Gestione Diretta","Riabilitazione",21,0,0,0,21
2016,"Italy","Lombardia","Nuovo Ospedale Di Broni E Stradella","Stradella",1.0,"Ospedale A Gestione Diretta","Acuti",106,0,1,4,111
2016,"Italy","Lombardia","I.N.R.C.A.- Presidio Di Casatenovo","Casatenovo",3.1,"Irccs Pubblico","Acuti",30,0,0,0,30
2016,"Italy","Lombardia","I.N.R.C.A.- Presidio Di Casatenovo","Casatenovo",3.1,"Irccs Pubblico","Riabilitazione",32,0,0,0,32
2016,"Italy","Lombardia","Fond.Irccs ""Istit.Naz.Le Tumori""Milano","Milano",3.3,"Irccs Fondazione","Acuti",300,25,26,17,368
2016,"Italy","Lombardia","Fond.Irccs Ist.Naz.Neurologico C.Besta-M","Milano",3.3,"Irccs Fondazione","Acuti",170,10,8,3,191
2016,"Italy","Lombardia","Policlinico S. Matteo - Pavia","Pavia",3.3,"Irccs Fondazione","Acuti",780,15,44,3,842
2016,"Italy","Lombardia","Fondaz.Irccs Ca' Granda - Ospedale Maggi","Milano",3.3,"Irccs Fondazione","Acuti",828,56,43,47,974
2016,"Italy","Lombardia","Irccs Centro Medico Tradate","Tradate",3.2,"Irccs Privato","Acuti",15,0,0,0,15
2016,"Italy","Lombardia","Irccs Centro Medico Tradate","Tradate",3.2,"Irccs Privato","Riabilitazione",115,0,0,0,115
2016,"Italy","Lombardia","Istituto Scientifico Medea-Bosisio P.","Bosisio Parini",3.2,"Irccs Privato","Riabilitazione",112,0,13,0,125
2016,"Italy","Lombardia","Irccs Centro Medico Di Lumezzane","Lumezzane",3.2,"Irccs Privato","Riabilitazione",149,0,0,0,149
2016,"Italy","Lombardia","Irccs Centro Medico Di Castel Goffredo","Castel Goffredo",3.2,"Irccs Privato","Lungodegenza",15,0,0,0,15
2016,"Italy","Lombardia","Irccs Centro Medico Di Castel Goffredo","Castel Goffredo",3.2,"Irccs Privato","Riabilitazione",78,0,2,0,80
2016,"Italy","Lombardia","Centro Cardiologico ""Fond. Monzino"" - Mi","Milano",3.2,"Irccs Privato","Acuti",185,24,2,0,211
2016,"Italy","Lombardia","Centro Cardiologico ""Fond. Monzino"" - Mi","Milano",3.2,"Irccs Privato","Riabilitazione",4,4,0,0,8
2016,"Italy","Lombardia","Irccs    S. Raffaele - Milano","Milano",3.2,"Irccs Privato","Acuti",804,62,18,22,906
2016,"Italy","Lombardia","Irccs    S. Raffaele - Milano","Milano",3.2,"Irccs Privato","Riabilitazione",93,0,0,0,93
2016,"Italy","Lombardia","Ist.Auxologico Italiano - Milano","Milano",3.2,"Irccs Privato","Acuti",68,0,6,0,74
2016,"Italy","Lombardia","Ist.Auxologico Italiano - Milano","Milano",3.2,"Irccs Privato","Riabilitazione",82,18,6,0,106
2016,"Italy","Lombardia","Irccs S.M.Nascente-Fond.Don C.Gnocchi-Mi","Milano",3.2,"Irccs Privato","Riabilitazione",120,0,4,0,124
2016,"Italy","Lombardia","Irccs Centro Medico Di Pavia","Pavia",3.2,"Irccs Privato","Acuti",104,0,1,6,111
2016,"Italy","Lombardia","Irccs Centro Medico Di Pavia","Pavia",3.2,"Irccs Privato","Riabilitazione",208,0,0,0,208
2016,"Italy","Lombardia","Fond.Ist.Neurol.C.Mondino-Pavia","Pavia",3.2,"Irccs Privato","Acuti",92,0,4,0,96
2016,"Italy","Lombardia","Fond.Ist.Neurol.C.Mondino-Pavia","Pavia",3.2,"Irccs Privato","Lungodegenza",4,0,0,0,4
2016,"Italy","Lombardia","Fond.Ist.Neurol.C.Mondino-Pavia","Pavia",3.2,"Irccs Privato","Riabilitazione",35,0,0,0,35
2016,"Italy","Lombardia","Irccs Centro Medico Montescano","Montescano",3.2,"Irccs Privato","Riabilitazione",232,0,0,0,232
2016,"Italy","Lombardia","Istituto Europeo Di Oncologia-Milano","Milano",3.2,"Irccs Privato","Acuti",188,50,24,30,292
2016,"Italy","Lombardia","Irccs S.Giovanni Di Dio-Fbf- Brescia","Brescia",3.2,"Irccs Privato","Riabilitazione",60,0,0,0,60
2016,"Italy","Lombardia","Ist. Clin. Humanitas - Rozzano","Rozzano",3.2,"Irccs Privato","Acuti",405,113,5,25,548
2016,"Italy","Lombardia","Ist. Clin. Humanitas - Rozzano","Rozzano",3.2,"Irccs Privato","Riabilitazione",120,32,0,0,152
2016,"Italy","Lombardia","Irccs Centro Medico Di Lissone","Lissone",3.2,"Irccs Privato","Riabilitazione",44,0,0,0,44
2016,"Italy","Lombardia","Irccs Istituto Scientifico Di Pavia","Pavia",3.2,"Irccs Privato","Acuti",0,0,4,0,4
2016,"Italy","Lombardia","Irccs Istituto Scientifico Di Pavia","Pavia",3.2,"Irccs Privato","Riabilitazione",44,0,0,0,44
2016,"Italy","Lombardia","Istituto Ortopedico Galeazzi Spa - Milan","Milano",3.2,"Irccs Privato","Acuti",214,14,1,12,241
2016,"Italy","Lombardia","Istituto Ortopedico Galeazzi Spa - Milan","Milano",3.2,"Irccs Privato","Riabilitazione",123,0,0,0,123
2016,"Italy","Lombardia","I.R.C.C.S. Policlinico San Donato","San Donato Milanese",3.2,"Irccs Privato","Acuti",368,3,2,3,376
2016,"Italy","Lombardia","I.R.C.C.S. Policlinico San Donato","San Donato Milanese",3.2,"Irccs Privato","Riabilitazione",50,0,0,0,50
2016,"Italy","Lombardia","Irccs Multimedica - Milano","Sesto San Giovanni",3.2,"Irccs Privato","Acuti",135,8,3,11,157
2016,"Italy","Lombardia","Irccs Ist. Scientifico Di Riabilitazione","Milano",3.2,"Irccs Privato","Riabilitazione",60,0,6,0,66
2016,"Italy","Lombardia","San Raffaele Turro","Milano",3.2,"Irccs Privato","Acuti",80,8,0,0,88
2016,"Italy","Lombardia","San Raffaele Turro","Milano",3.2,"Irccs Privato","Riabilitazione",115,0,0,0,115
2016,"Italy","Prov. Auton. Bolzano","Ospedale Centrale Di Bolzano","Bolzano",1.0,"Ospedale A Gestione Diretta","Acuti",646,20,52,35,753
2016,"Italy","Prov. Auton. Bolzano","Ospedale Centrale Di Bolzano","Bolzano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",10,0,2,0,12
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Merano","Merano",1.0,"Ospedale A Gestione Diretta","Acuti",312,0,14,10,336
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Merano","Merano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",19,0,0,0,19
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Bressanone","Bressanone",1.0,"Ospedale A Gestione Diretta","Acuti",184,0,5,14,203
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Bressanone","Bressanone",1.0,"Ospedale A Gestione Diretta","Lungodegenza",13,0,0,0,13
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Bressanone","Bressanone",1.0,"Ospedale A Gestione Diretta","Riabilitazione",11,0,3,0,14
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Brunico","Brunico",1.0,"Ospedale A Gestione Diretta","Acuti",175,0,9,17,201
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Brunico","Brunico",1.0,"Ospedale A Gestione Diretta","Lungodegenza",19,0,0,0,19
2016,"Italy","Prov. Auton. Bolzano","Ospedale Aziendale Di Brunico","Brunico",1.0,"Ospedale A Gestione Diretta","Riabilitazione",12,0,3,0,15
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Vipiteno","Vipiteno",1.0,"Ospedale A Gestione Diretta","Acuti",49,0,5,5,59
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Vipiteno","Vipiteno",1.0,"Ospedale A Gestione Diretta","Lungodegenza",3,0,0,0,3
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Vipiteno","Vipiteno",1.0,"Ospedale A Gestione Diretta","Riabilitazione",18,0,0,1,19
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di San Candido","San Candido",1.0,"Ospedale A Gestione Diretta","Acuti",38,0,5,5,48
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di San Candido","San Candido",1.0,"Ospedale A Gestione Diretta","Lungodegenza",5,0,0,0,5
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Silandro","Silandro",1.0,"Ospedale A Gestione Diretta","Acuti",68,0,1,3,72
2016,"Italy","Prov. Auton. Bolzano","Ospedale Di Base Di Silandro","Silandro",1.0,"Ospedale A Gestione Diretta","Lungodegenza",4,0,0,0,4
2016,"Italy","Prov. Auton. Bolzano","Fondazione Sarentino","Sarentino",5.1,"Casa Di Cura Privata Accreditata","Acuti",7,0,0,0,7
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Sant'Anna","Merano",5.1,"Casa Di Cura Privata Accreditata","Acuti",15,0,0,0,15
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Sant'Anna","Merano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",25,0,0,0,25
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Sant'Anna","Merano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",8,0,0,0,8
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Bonvicini S.R.L.","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",42,0,0,0,42
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Bonvicini S.R.L.","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",44,0,0,0,44
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Melitta","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",25,0,0,0,25
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Villa Melitta","Bolzano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",44,0,4,0,48
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Fonte San Martino","Merano",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",12,0,0,0,12
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Fonte San Martino","Merano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",21,0,0,0,21
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Salus Center Srl","Tesimo",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",20,0,0,0,20
2016,"Italy","Prov. Auton. Bolzano","Casa Di Cura Salus Center Srl","Tesimo",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",22,0,0,0,22
2016,"Italy","Prov. Auton. Trento","Ospedale Di Trento","Trento",1.0,"Ospedale A Gestione Diretta","Acuti",560,0,32,30,622
2016,"Italy","Prov. Auton. Trento","Ospedale Di Trento","Trento",1.0,"Ospedale A Gestione Diretta","Riabilitazione",54,0,18,0,72
2016,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Borgo Valsugana","Borgo Valsugana",1.0,"Ospedale A Gestione Diretta","Acuti",66,0,3,5,74
2016,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Cles","Cles",1.0,"Ospedale A Gestione Diretta","Acuti",72,0,11,6,89
2016,"Italy","Prov. Auton. Trento","Ospedale Di Rovereto","Rovereto",1.0,"Ospedale A Gestione Diretta","Acuti",253,0,10,9,272
2016,"Italy","Prov. Auton. Trento","Ospedale Di Rovereto","Rovereto",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,0,0,0,20
2016,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Tione","Tione Di Trento",1.0,"Ospedale A Gestione Diretta","Acuti",53,0,4,3,60
2016,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Arco","Arco",1.0,"Ospedale A Gestione Diretta","Acuti",94,0,5,5,104
2016,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Arco","Arco",1.0,"Ospedale A Gestione Diretta","Riabilitazione",5,0,3,0,8
2016,"Italy","Prov. Auton. Trento","Presidio Ospedaliero Di Cavalese","Cavalese",1.0,"Ospedale A Gestione Diretta","Acuti",59,0,4,5,68
2016,"Italy","Prov. Auton. Trento","Ospedale San Camillo","Trento",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",67,0,5,15,87
2016,"Italy","Prov. Auton. Trento","Ospedale San Camillo","Trento",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Lungodegenza",32,0,0,0,32
2016,"Italy","Prov. Auton. Trento","Ospedale San Camillo","Trento",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",6,0,0,0,6
2016,"Italy","Prov. Auton. Trento","Ist.Riab.S.Stefano-U.O. Osp. S.Pancrazio","Arco",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",83,0,0,0,83
2016,"Italy","Prov. Auton. Trento","Casa Di Cura Eremo Di Arco Srl","Arco",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",145,0,8,0,153
2016,"Italy","Prov. Auton. Trento","Casa Di Cura Regina","Arco",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",135,0,0,0,135
2016,"Italy","Prov. Auton. Trento","Casa Di Cura Solatrix","Rovereto",5.1,"Casa Di Cura Privata Accreditata","Acuti",65,0,0,0,65
2016,"Italy","Prov. Auton. Trento","Casa Di Cura Solatrix","Rovereto",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",30,0,0,0,30
2016,"Italy","Prov. Auton. Trento","Casa Di Cura Solatrix","Rovereto",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",15,0,0,0,15
2016,"Italy","Prov. Auton. Trento","Casa Di Cura Villa Bianca","Trento",5.1,"Casa Di Cura Privata Accreditata","Acuti",45,0,0,16,61
2016,"Italy","Veneto","Istituto Codivilla - Putti Cortina","Cortina D'Ampezzo",8.0,"Istituto Qualificato Presidio Della U.S.L.","Acuti",60,0,2,0,62
2016,"Italy","Veneto","Istituto Codivilla - Putti Cortina","Cortina D'Ampezzo",8.0,"Istituto Qualificato Presidio Della U.S.L.","Riabilitazione",16,0,0,0,16
2016,"Italy","Veneto","Ospedale Dell'Ulss N. 1 Belluno","Belluno",1.0,"Ospedale A Gestione Diretta","Acuti",361,0,5,11,377
2016,"Italy","Veneto","Ospedale Dell'Ulss N. 1 Belluno","Belluno",1.0,"Ospedale A Gestione Diretta","Lungodegenza",58,0,0,0,58
2016,"Italy","Veneto","Ospedale Dell'Ulss N. 1 Belluno","Belluno",1.0,"Ospedale A Gestione Diretta","Riabilitazione",5,0,15,0,20
2016,"Italy","Veneto","Azienda Ulss 2 Feltre","Feltre",1.0,"Ospedale A Gestione Diretta","Acuti",232,18,15,17,282
2016,"Italy","Veneto","Azienda Ulss 2 Feltre","Feltre",1.0,"Ospedale A Gestione Diretta","Lungodegenza",23,0,0,0,23
2016,"Italy","Veneto","Azienda Ulss 2 Feltre","Feltre",1.0,"Ospedale A Gestione Diretta","Riabilitazione",47,1,0,0,48
2016,"Italy","Veneto","Ospedale Dell'Azienda Ulss N. 3","Bassano Del Grappa",1.0,"Ospedale A Gestione Diretta","Acuti",425,0,11,40,476
2016,"Italy","Veneto","Ospedale Dell'Azienda Ulss N. 3","Bassano Del Grappa",1.0,"Ospedale A Gestione Diretta","Riabilitazione",27,0,0,0,27
2016,"Italy","Veneto","Ospedale Alto Vicentino","Santorso",1.0,"Ospedale A Gestione Diretta","Acuti",353,0,5,26,384
2016,"Italy","Veneto","Ospedale Alto Vicentino","Santorso",1.0,"Ospedale A Gestione Diretta","Riabilitazione",22,0,0,0,22
2016,"Italy","Veneto","Azienda Ulss 5 Ovest Vicentino","Arzignano",1.0,"Ospedale A Gestione Diretta","Acuti",322,0,10,13,345
2016,"Italy","Veneto","Azienda Ulss 5 Ovest Vicentino","Arzignano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",42,0,0,0,42
2016,"Italy","Veneto","Azienda Ulss 5 Ovest Vicentino","Arzignano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",52,0,0,0,52
2016,"Italy","Veneto","Casa Di Cura Eretenia","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Acuti",65,0,0,10,75
2016,"Italy","Veneto","Casa Di Cura Eretenia","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",10,0,0,0,10
2016,"Italy","Veneto","Casa Di Cura Villa Berica","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Acuti",47,0,0,10,57
2016,"Italy","Veneto","Casa Di Cura Villa Berica","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Lungodegenza",10,0,0,0,10
2016,"Italy","Veneto","Casa Di Cura Villa Berica","Vicenza",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",20,0,0,0,20
2016,"Italy","Veneto","Casa Di Cura Villa Margherita","Arcugnano",5.1,"Casa Di Cura Privata Accreditata","Acuti",36,0,0,0,36
2016,"Italy","Veneto","Casa Di Cura Villa Margherita","Arcugnano",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",44,0,5,0,49
2016,"Italy","Veneto","Azienda Ulss.6 Vicenza","Vicenza",1.0,"Ospedale A Gestione Diretta","Acuti",803,0,9,28,840
2016,"Italy","Veneto","Azienda Ulss.6 Vicenza","Vicenza",1.0,"Ospedale A Gestione Diretta","Riabilitazione",45,0,0,0,45
2016,"Italy","Veneto","Associazione La Ns. Famiglia Ircss Medea","Conegliano",3.2,"Irccs Privato","Riabilitazione",35,0,35,0,70
2016,"Italy","Veneto","Pres. Ospedaliero Unico Di Rete Ulss 7","Conegliano",1.0,"Ospedale A Gestione Diretta","Acuti",478,0,40,10,528
2016,"Italy","Veneto","Pres. Ospedaliero Unico Di Rete Ulss 7","Conegliano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",20,0,0,0,20
2016,"Italy","Veneto","Pres. Ospedaliero Unico Di Rete Ulss 7","Conegliano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",29,0,1,0,30
2016,"Italy","Veneto","Azienda Ulss N.8 - Asolo","Asolo",1.0,"Ospedale A Gestione Diretta","Acuti",492,29,14,24,559
2016,"Italy","Veneto","Azienda Ulss N.8 - Asolo","Asolo",1.0,"Ospedale A Gestione Diretta","Lungodegenza",45,0,0,0,45
2016,"Italy","Veneto","Azienda Ulss N.8 - Asolo","Asolo",1.0,"Ospedale A Gestione Diretta","Riabilitazione",20,1,0,0,21
2016,"Italy","Veneto","Ospedale Riabilitativo Di Alta Special.","Motta Di Livenza",8.0,"Istituto Qualificato Presidio Della U.S.L.","Acuti",11,0,1,0,12
2016,"Italy","Veneto","Ospedale Riabilitativo Di Alta Special.","Motta Di Livenza",8.0,"Istituto Qualificato Presidio Della U.S.L.","Lungodegenza",8,0,0,0,8
2016,"Italy","Veneto","Ospedale Riabilitativo Di Alta Special.","Motta Di Livenza",8.0,"Istituto Qualificato Presidio Della U.S.L.","Riabilitazione",111,0,15,0,126
2016,"Italy","Veneto","C.C S. Camillo","Treviso",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",71,0,4,14,89
2016,"Italy","Veneto","C.C S. Camillo","Treviso",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Lungodegenza",9,0,0,0,9
2016,"Italy","Veneto","C.C S. Camillo","Treviso",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",17,0,3,0,20
2016,"Italy","Veneto","Park Villa Napoleon","Preganziol",5.1,"Casa Di Cura Privata Accreditata","Acuti",86,0,0,0,86
2016,"Italy","Veneto","C.C.Giovanni Xxiii","Monastier Di Treviso",5.1,"Casa Di Cura Privata Accreditata","Acuti",101,0,0,18,119
2016,"Italy","Veneto","C.C.Giovanni Xxiii","Monastier Di Treviso",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",29,0,0,0,29
2016,"Italy","Veneto","Ospedale Di Treviso","Treviso",1.0,"Ospedale A Gestione Diretta","Acuti",961,0,38,77,1076
2016,"Italy","Veneto","Ospedale Di Treviso","Treviso",1.0,"Ospedale A Gestione Diretta","Lungodegenza",4,0,0,0,4
2016,"Italy","Veneto","Ospedale Di Treviso","Treviso",1.0,"Ospedale A Gestione Diretta","Riabilitazione",38,0,0,0,38
2016,"Italy","Veneto","Casa Di Cura Sileno E Anna Rizzola S.P.A","San Dona' Di Piave",5.1,"Casa Di Cura Privata Accreditata","Acuti",95,0,0,2,97
2016,"Italy","Veneto","Casa Di Cura Sileno E Anna Rizzola S.P.A","San Dona' Di Piave",5.1,"Casa Di Cura Privata Accreditata","Riabilitazione",21,0,0,0,21
2016,"Italy","Veneto","Ospedale Azienda Ulss N. 10","San Dona' Di Piave",1.0,"Ospedale A Gestione Diretta","Acuti",395,0,9,40,444
2016,"Italy","Veneto","Ospedale Azienda Ulss N. 10","San Dona' Di Piave",1.0,"Ospedale A Gestione Diretta","Lungodegenza",20,0,0,0,20
2016,"Italy","Veneto","Ospedale Azienda Ulss N. 10","San Dona' Di Piave",1.0,"Ospedale A Gestione Diretta","Riabilitazione",41,0,4,0,45
2016,"Italy","Veneto","Osp.Class.Fatebenefratelli","Venezia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",81,0,9,0,90
2016,"Italy","Veneto","Osp.Class.Villasalus","Venezia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Acuti",96,7,0,27,130
2016,"Italy","Veneto","Osp.Class.Villasalus","Venezia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Lungodegenza",10,0,0,0,10
2016,"Italy","Veneto","Osp.Class.Villasalus","Venezia",4.0,"Ospedale Classificato O Assimilato Ai Sensi Dell'Art. 1, Ultimo Comma, Della Legge 132/1968","Riabilitazione",76,1,0,0,77
2016,"Italy","Veneto","Casa Di Cura S.Marco","Venezia",8.0,"Istituto Qualificato Presidio Della U.S.L.","Acuti",64,0,0,9,73
2016,"Italy","Veneto","Casa Di Cura S.Marco","Venezia",8.0,"Istituto Qualificato Presidio Della U.S.L.","Riabilitazione",98,0,2,0,100
2016,"Italy","Veneto","Ospedale Dell'Ulss Veneziana","Venezia",1.0,"Ospedale A Gestione Diretta","Acuti",857,0,11,42,910
2016,"Italy","Veneto","Ospedale Dell'Ulss Veneziana","Venezia",1.0,"Ospedale A Gestione Diretta","Lungodegenza",27,0,0,0,27
2016,"Italy","Veneto","I.R.C.C.S. 'S.Camillo'","Venezia",3.3,"Irccs Fondazione","Riabilitazione",115,0,0,0,115
2016,"Italy","Veneto","Azienda U.L.S.S. 13 Mirano","Mirano",1.0,"Ospedale A Gestione Diretta","Acuti",501,0,11,25,537
2016,"Italy","Veneto","Azienda U.L.S.S. 13 Mirano","Mirano",1.0,"Ospedale A Gestione Diretta","Lungodegenza",88,0,1,0,89
2016,"Italy","Veneto","Azienda U.L.S.S. 13 Mirano","Mirano",1.0,"Ospedale A Gestione Diretta","Riabilitazione",0,0,5,0,5
2016,"Italy","Veneto","Ospedale Civile Madonna Della Navicella","Chioggia",1.0,"Ospedale A Gestione Diretta","Acuti",135,0,3,10,148
2016,"Italy","Veneto","Ospedale Civile Madonna Della Navicella","Chioggia",1.0,"Ospedale A Gestione Diretta","Lungodegenza",8,0,0,0,8
2016,"Italy","Veneto","Ospedale Civile Madonna Della Navicella","Chioggia",1.0,"Ospedale A Gestione Diretta","Riabilitazione",6,0,0,0,6
